timestamp,decision,outcome,success,reason,confluence_score
2026-04-14 00:01:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:02:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:03:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:04:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:05:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:06:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:07:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:08:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:09:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:10:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:11:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:12:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:13:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:14:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:15:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 00:16:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:17:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:18:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:19:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:20:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:21:15.453767,WAIT,UP,0,"EMA Crossed DOWN, but weak breakout candle (Ignored)",0.5
2026-04-14 00:22:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:23:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:24:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:25:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:26:15.453767,WAIT,UP,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 00:27:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:28:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:29:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:30:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:31:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:32:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:33:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:34:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:35:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:36:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:37:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:38:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:39:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:40:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:41:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:42:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:43:15.453767,WAIT,DOWN,0,"EMA Crossed DOWN, but AO is Green (Color Mismatch)",0.5
2026-04-14 00:44:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:45:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:46:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:47:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:48:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:49:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:50:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:51:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:52:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:53:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:54:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:55:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:56:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:57:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:58:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 00:59:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:00:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:01:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:02:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:03:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:04:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:05:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 01:06:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:07:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:08:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:09:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:10:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:11:15.453767,WAIT,UP,0,"EMA Crossed DOWN, but weak breakout candle (Ignored)",0.5
2026-04-14 01:12:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:13:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:14:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:15:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:16:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:17:15.453767,WAIT,UP,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 01:18:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:19:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:20:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:21:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:22:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:23:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:24:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:25:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:26:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:27:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:28:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:29:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:30:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:31:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:32:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:33:15.453767,WAIT,DOWN,0,"EMA Crossed DOWN, but AO is Green (Color Mismatch)",0.5
2026-04-14 01:34:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:35:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:36:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:37:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:38:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:39:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:40:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:41:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:42:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:43:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:44:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:45:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:46:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:47:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:48:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:49:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:50:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:51:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:52:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:53:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:54:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:55:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 01:56:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:57:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:58:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 01:59:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:00:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:01:15.453767,WAIT,UP,0,"EMA Crossed DOWN, but weak breakout candle (Ignored)",0.5
2026-04-14 02:02:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:03:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:04:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:05:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:06:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:07:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 02:08:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:09:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:10:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:11:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:12:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:13:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:14:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:15:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:16:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:17:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:18:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:19:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:20:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:21:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:22:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:23:15.453767,WAIT,DOWN,0,"EMA Crossed DOWN, but AO is Green (Color Mismatch)",0.5
2026-04-14 02:24:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:25:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:26:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:27:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:28:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:29:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:30:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:31:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:32:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:33:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:34:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:35:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:36:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:37:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:38:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:39:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:40:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:41:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:42:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:43:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:44:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:45:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 02:46:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:47:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:48:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:49:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:50:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:51:15.453767,WAIT,UP,0,"EMA Crossed DOWN, but weak breakout candle (Ignored)",0.5
2026-04-14 02:52:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:53:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:54:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:55:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:56:15.453767,WAIT,UP,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 02:57:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:58:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 02:59:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:00:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:01:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:02:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:03:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:04:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:05:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:06:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:07:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:08:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:09:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:10:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:11:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:12:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:13:15.453767,WAIT,DOWN,0,"EMA Crossed DOWN, but AO is Green (Color Mismatch)",0.5
2026-04-14 03:14:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:15:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:16:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:17:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:18:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:19:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:20:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:21:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:22:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:23:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:24:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:25:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:26:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:27:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:28:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:29:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:30:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:31:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:32:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:33:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:34:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:35:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 03:36:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:37:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:38:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:39:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:40:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:41:15.453767,WAIT,UP,0,"EMA Crossed DOWN, but weak breakout candle (Ignored)",0.5
2026-04-14 03:42:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:43:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:44:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:45:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:46:15.453767,WAIT,UP,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 03:47:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:48:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:49:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:50:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:51:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:52:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:53:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:54:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:55:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:56:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:57:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:58:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 03:59:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:00:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:01:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:02:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:03:15.453767,WAIT,DOWN,0,"EMA Crossed DOWN, but AO is Green (Color Mismatch)",0.5
2026-04-14 04:04:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:05:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:06:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:07:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:08:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:09:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:10:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:11:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:12:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:13:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:14:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:15:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:16:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:17:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:18:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:19:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:20:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:21:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:22:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:23:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:24:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:25:15.453767,WAIT,DOWN,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 04:26:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:27:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:28:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:29:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:30:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:31:15.453767,WAIT,UP,0,"EMA Crossed DOWN, but weak breakout candle (Ignored)",0.5
2026-04-14 04:32:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:33:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:34:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:35:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:36:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:37:15.453767,WAIT,UP,0,"EMA Crossed UP, but AO is Red (Color Mismatch)",0.5
2026-04-14 04:38:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:39:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:40:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:41:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:42:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:43:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:44:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:45:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:46:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:47:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:48:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:49:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:50:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:51:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:52:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:53:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:54:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:55:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:56:15.453767,WAIT,UP,0,Scanning AO / EMA Clusters,0.5
2026-04-14 04:57:15.453767,WAIT,DOWN,0,Scanning AO / EMA Clusters,0.5
